"","pais","any","avgTE","valor_taula","variacio_borsa","pais_divisa","variacio_divisa","iso2c","country","year","NY.GDP.MKTP.KD.ZG","EN.ATM.CO2E.PC","TM.VAL.MRCH.XD.WD","NY.GDP.DEFL.KD.ZG","TX.VAL.MRCH.XD.WD","NY.GDP.PCAP.KD.ZG"
"232","portugal","2001",90,NA,NA,"europe",NA,"PT","portugal",2001,1.94367229584959,5.92315416740891,99.08867491,3.71598281865167,99.19674559,1.2272634226527
"233","portugal","2002",90,NA,NA,"europe",NA,"PT","portugal",2002,0.770924024291219,6.29676809092376,100.7588546,4.18978168737742,106.6022612,0.220542488198603
"234","portugal","2003",90,NA,NA,"europe",NA,"PT","portugal",2003,-0.930521192623061,5.78650308672459,118.433111,3.42715372962287,130.6711681,-1.30174208592079
"235","portugal","2004",90,NA,NA,"europe",0.0481743582989481,"PT","portugal",2004,1.78873568157121,5.92625178834401,137.8748205,2.3996146661088,147.2510151,1.54562010216144
"236","portugal","2005",87.5,NA,NA,"europe",-0.0692219464860753,"PT","portugal",2005,0.78184821592744,6.23326126095248,153.5209203,3.33290322756528,156.9745979,0.595038718090478
"237","portugal","2006",87.5,NA,NA,"europe",0.0719919002012602,"PT","portugal",2006,1.62503417629674,5.74494824699723,167.2938553,3.18454265930981,178.2973675,1.44193641296673
"238","portugal","2007",90,NA,NA,"europe",0.14144086173428,"PT","portugal",2007,2.50657964551773,5.57717924484993,206.0771655,2.96634549274198,216.0332534,2.30555211277161
"239","portugal","2008",90,NA,NA,"europe",-0.135488458482761,"PT","portugal",2008,0.319247925063081,5.38350512593225,236.9075457,1.73772428812507,235.0987789,0.174700554936223
"240","portugal","2009",85,NA,NA,"europe",0.0798343162666845,"PT","portugal",2009,-3.12207942033321,5.32727897067508,179.8146098,1.09813586372714,181.9123799,-3.21438996722308
"241","portugal","2010",79.2857142857143,NA,NA,"europe",-0.0219198180578716,"PT","portugal",2010,1.73762547590566,4.81788690166555,195.085757,0.642290869101615,203.289828,1.69092841483231
"242","portugal","2011",57.5,NA,NA,"europe",-0.0319161320173641,"PT","portugal",2011,-1.69616478061504,4.72362932344216,207.999899,-0.265123394841666,245.3029452,-1.55146831672478
"243","portugal","2012",42.5,NA,NA,"europe",0.0326319658862505,"PT","portugal",2012,-4.05729360769561,4.58589780314382,181.7381011,-0.388196360131744,239.020532,-3.66753141566937
"244","portugal","2013",43.75,"PSI20.LS",NA,"europe",-0.000705318410358302,"PT","portugal",2013,-0.922644674527888,4.45239423770679,190.0153192,2.24865489225866,258.3912539,-0.377398248791067
"245","portugal","2014",47.5,"PSI20.LS",-0.231774917246698,"europe",-0.167479055991067,"PT","portugal",2014,0.792190301875365,4.41589522300703,196.6912897,0.704596369328669,262.6497965,1.33711996744654
"246","portugal","2015",47.5,"PSI20.LS",-0.0153327085925645,"europe",-0.0409329940928209,"PT","portugal",2015,1.79204604555983,4.81266984331839,167.8987237,2.01996442826523,226.4987771,2.2144828853083
"247","portugal","2016",50,"PSI20.LS",-0.116596648833133,"europe",-0.0108369642829102,"PT","portugal",2016,2.01948539561312,4.72231143004684,170.5076791,1.71666254687131,227.8393621,2.34182321593775
"248","portugal","2017",53.75,"PSI20.LS",0.265564747743908,"europe",0.158842574045696,"PT","portugal",2017,3.5063452848124,5.1775191013854,197.6299572,1.51191039440322,255.6437004,3.75909438887767
"249","portugal","2018",55,"PSI20.LS",-0.0943631302825534,"europe",-0.0742910511806614,"PT","portugal",2018,2.84932646131253,4.84061276050869,223.4668265,1.81299623006701,281.2842717,3.01412425744607
"250","portugal","2019",58.75,"PSI20.LS",0.0239830931679615,"europe",-0.0399141686942064,"PT","portugal",2019,2.4889586061267,NA,225.5475218,1.73959505461789,275.9144783,2.46463728088375
"251","portugal","2020",60,"PSI20.LS",-0.0871053666349305,"europe",0.100630784114431,"PT","portugal",2020,-7.57277776605211,NA,NA,2.37328649241668,NA,-7.74588210234438
"252","portugal","2021",60,NA,NA,"europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","spain","2001",95,"IBEX",-0.204191389679715,"europe",NA,"ES","spain",2001,3.93294884333099,7.21632868721128,99.28898901,4.1082864197957,101.4728208,3.21408101820879
"254","spain","2002",95,"IBEX",-0.261191957243964,"europe",NA,"ES","spain",2002,2.73102223160264,7.54859375551361,106.0015834,4.08459975098776,109.3253216,1.29005004692624
"255","spain","2003",97.5,"IBEX",0.333271624663657,"europe",NA,"ES","spain",2003,2.98189483596207,7.55339626091952,133.9281033,3.93354520267644,135.8194711,1.13625325248812
"256","spain","2004",100,"IBEX",0.163179927236363,"europe",0.0481743582989481,"ES","spain",2004,3.12279524151424,7.81792136623977,165.8550496,3.88216282902924,158.8490866,1.35870928011663
"257","spain","2005",100,"IBEX",0.203861634914743,"europe",-0.0692219464860753,"ES","spain",2005,3.65203267433178,8.02920201300456,185.4078621,4.10104389006925,167.5660768,1.91569573801111
"258","spain","2006",100,"IBEX",0.310591433099369,"europe",0.0719919002012602,"ES","spain",2006,4.10272711542463,7.69821258801686,211.0314514,3.97958531407545,185.8952912,2.35781315291435
"259","spain","2007",100,"IBEX",-0.0909903098464179,"europe",0.14144086173428,"ES","spain",2007,3.60468797126931,7.84225230335206,249.9413992,3.41644715828198,220.3232036,1.70452202327694
"260","spain","2008",100,"IBEX",-0.361221529140525,"europe",-0.135488458482761,"ES","spain",2008,0.887145182485298,7.05399426114393,270.1663824,2.25424800208627,244.8485458,-0.70956792412278
"261","spain","2009",96.6666666666667,"IBEX",0.295524435346249,"europe",0.0798343162666845,"ES","spain",2009,-3.76323192690089,6.2008570378595,188.2532883,0.143905293766267,197.743602,-4.61187170615491
"262","spain","2010",95,"IBEX",-0.0129433755470136,"europe",-0.0219198180578716,"ES","spain",2010,0.163010230841422,5.86664242575026,209.952378,0.153388675098938,221.2976237,-0.297088607471025
"263","spain","2011",86.875,"IBEX",-0.212548566074403,"europe",-0.0319161320173641,"ES","spain",2011,-0.81437345515107,5.87043576026433,241.7906956,-0.0197507478863059,266.644151,-1.16619262555828
"264","spain","2012",63.75,"IBEX",-0.0172637129969415,"europe",0.0326319658862505,"ES","spain",2012,-2.95944130173555,5.75694702858302,216.5798845,-0.114557740159839,256.8147121,-3.02242536982695
"265","spain","2013",56.6666666666667,"IBEX",0.186300470723197,"europe",-0.000705318410358302,"ES","spain",2013,-1.43539425919327,5.20806018098009,218.6868935,0.398439552805712,276.3394612,-1.11189885449343
"266","spain","2014",61.6666666666667,"IBEX",0.0486985746762947,"europe",-0.167479055991067,"ES","spain",2014,1.38390794267029,5.18406686000494,230.3973975,-0.223368485312221,282.2851732,1.68744970379751
"267","spain","2015",65,"IBEX",-0.152595813804868,"europe",-0.0409329940928209,"ES","spain",2015,3.83517266033846,5.51794438614828,200.2164809,0.545556009835707,245.5273957,3.91576845137082
"268","spain","2016",60,"IBEX",0.0566483360609842,"europe",-0.0108369642829102,"ES","spain",2016,3.03130132981933,5.31429460704187,199.6193256,0.322898793520409,252.2317195,2.94434855983185
"269","spain","2017",65,"IBEX",0.121983401452812,"europe",0.158842574045696,"ES","spain",2017,2.97364119053731,5.65403956917695,225.9807353,1.2995548323383,277.9347984,2.73236058269681
"270","spain","2018",68.3333333333333,"IBEX",-0.133454509400565,"europe",-0.0742910511806614,"ES","spain",2018,2.28878567617447,5.52035039972218,250.7506964,1.24525511523967,301.6137936,1.84175785793946
"271","spain","2019",75,"IBEX",0.0343613224794397,"europe",-0.0399141686942064,"ES","spain",2019,2.08519142117105,NA,238.7877842,1.3046571659175,290.1914832,1.35796294893549
"272","spain","2020",75,"IBEX",-0.171906224851318,"europe",0.100630784114431,"ES","spain",2020,-10.8228864939664,NA,NA,1.10393071382899,NA,-11.2335320992436
"273","spain","2021",75,NA,NA,"europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","united-states","2001",100,"DJI",-0.0888516886301367,"united-states",NA,"US","united-states",2001,0.998340791805987,20.1750046772639,93.63773525,2.1934253449969,93.24507173,0.00364897578270984
"275","united-states","2001",100,"GSPC",-0.172626889461813,"united-states",NA,"US","united-states",2001,0.998340791805987,20.1750046772639,93.63773525,2.1934253449969,93.24507173,0.00364897578270984
"276","united-states","2001",100,"IXIC",-0.30248165419988,"united-states",NA,"US","united-states",2001,0.998340791805987,20.1750046772639,93.63773525,2.1934253449969,93.24507173,0.00364897578270984
"277","united-states","2002",100,"DJI",-0.188123985987903,"united-states",NA,"US","united-states",2002,1.74169525130476,19.4494784745785,95.30929882,1.58176300591224,88.64139206,0.802103853582764
"278","united-states","2002",100,"GSPC",-0.242877323394964,"united-states",NA,"US","united-states",2002,1.74169525130476,19.4494784745785,95.30929882,1.58176300591224,88.64139206,0.802103853582764
"279","united-states","2002",100,"IXIC",-0.317016791780124,"united-states",NA,"US","united-states",2002,1.74169525130476,19.4494784745785,95.30929882,1.58176300591224,88.64139206,0.802103853582764
"280","united-states","2003",100,"DJI",0.302249523662376,"united-states",NA,"US","united-states",2003,2.8612107683238,19.5087047137039,103.4741523,1.85709520165997,92.69143312,1.98092583511948
"281","united-states","2003",100,"GSPC",0.321876813296106,"united-states",NA,"US","united-states",2003,2.8612107683238,19.5087047137039,103.4741523,1.85709520165997,92.69143312,1.98092583511948
"282","united-states","2003",100,"IXIC",0.56418669615466,"united-states",NA,"US","united-states",2003,2.8612107683238,19.5087047137039,103.4741523,1.85709520165997,92.69143312,1.98092583511948
"283","united-states","2004",100,"DJI",0.000178308968589043,"united-states",-0.0459605518752802,"US","united-states",2004,3.79889112471299,19.6035728834387,121.1530215,2.6922121263311,104.2148921,2.84268063989242
"284","united-states","2004",100,"GSPC",0.0443273671269996,"united-states",-0.0459605518752802,"US","united-states",2004,3.79889112471299,19.6035728834387,121.1530215,2.6922121263311,104.2148921,2.84268063989242
"285","united-states","2004",100,"IXIC",-0.00181012519777959,"united-states",-0.0459605518752802,"US","united-states",2004,3.79889112471299,19.6035728834387,121.1530215,2.6922121263311,104.2148921,2.84268063989242
"286","united-states","2005",100,"DJI",0.0357409009614365,"united-states",0.0743699179033374,"US","united-states",2005,3.5132137994521,19.4780260042178,137.5927896,3.11494234781323,115.2399612,2.5635024091702
"287","united-states","2005",100,"GSPC",0.0836472054035538,"united-states",0.0743699179033374,"US","united-states",2005,3.5132137994521,19.4780260042178,137.5927896,3.11494234781323,115.2399612,2.5635024091702
"288","united-states","2005",100,"IXIC",0.118022200428602,"united-states",0.0743699179033374,"US","united-states",2005,3.5132137994521,19.4780260042178,137.5927896,3.11494234781323,115.2399612,2.5635024091702
"289","united-states","2006",100,"DJI",0.161698357924739,"united-states",-0.0671566543157383,"US","united-states",2006,2.85497229363445,18.9576435024889,152.3129516,3.02620464133297,131.2115848,1.86795551589975
"290","united-states","2006",100,"GSPC",0.123554808634157,"united-states",-0.0671566543157383,"US","united-states",2006,2.85497229363445,18.9576435024889,152.3129516,3.02620464133297,131.2115848,1.86795551589975
"291","united-states","2006",100,"IXIC",0.0685699054294119,"united-states",-0.0671566543157383,"US","united-states",2006,2.85497229363445,18.9576435024889,152.3129516,3.02620464133297,131.2115848,1.86795551589975
"292","united-states","2007",100,"DJI",0.00227148036619998,"united-states",-0.123914204227278,"US","united-states",2007,1.87617145415626,19.0560269540732,160.438577,2.68627890903008,146.8439146,0.911865593620419
"293","united-states","2007",100,"GSPC",-0.0415020729607164,"united-states",-0.123914204227278,"US","united-states",2007,1.87617145415626,19.0560269540732,160.438577,2.68627890903008,146.8439146,0.911865593620419
"294","united-states","2007",100,"IXIC",-0.0300616604547178,"united-states",-0.123914204227278,"US","united-states",2007,1.87617145415626,19.0560269540732,160.438577,2.68627890903008,146.8439146,0.911865593620419
"295","united-states","2008",100,"DJI",-0.367538975936359,"united-states",0.156721964561779,"US","united-states",2008,-0.136579803249504,18.2948056259689,172.2772254,1.94513170334587,164.6517921,-1.07670008481743
"296","united-states","2008",100,"GSPC",-0.400906767513379,"united-states",0.156721964561779,"US","united-states",2008,-0.136579803249504,18.2948056259689,172.2772254,1.94513170334587,164.6517921,-1.07670008481743
"297","united-states","2008",100,"IXIC",-0.382214867022758,"united-states",0.156721964561779,"US","united-states",2008,-0.136579803249504,18.2948056259689,172.2772254,1.94513170334587,164.6517921,-1.07670008481743
"298","united-states","2009",100,"DJI",0.258281016088833,"united-states",-0.0739317612285549,"US","united-states",2009,-2.53675706714202,16.8188684811099,127.4752402,0.762349988423779,135.058024,-3.38743566168993
"299","united-states","2009",100,"GSPC",0.300273633577072,"united-states",-0.0739317612285549,"US","united-states",2009,-2.53675706714202,16.8188684811099,127.4752402,0.762349988423779,135.058024,-3.38743566168993
"300","united-states","2009",100,"IXIC",0.45443033419018,"united-states",-0.0739317612285549,"US","united-states",2009,-2.53675706714202,16.8188684811099,127.4752402,0.762349988423779,135.058024,-3.38743566168993
"301","united-states","2010",100,"DJI",0.181239672868904,"united-states",0.022411256973162,"US","united-states",2010,2.5637665603995,17.4341958733314,156.3713095,1.16525054364868,163.5075545,1.71640025696944
"302","united-states","2010",100,"GSPC",0.19764962331404,"united-states",0.022411256973162,"US","united-states",2010,2.5637665603995,17.4341958733314,156.3713095,1.16525054364868,163.5075545,1.71640025696944
"303","united-states","2010",100,"IXIC",0.257400961545489,"united-states",0.022411256973162,"US","united-states",2010,2.5637665603995,17.4341958733314,156.3713095,1.16525054364868,163.5075545,1.71640025696944
"304","united-states","2011",99.1666666666667,"DJI",0.0623095231338034,"united-states",0.0329682261764186,"US","united-states",2011,1.55083550470843,16.599403740534,179.943143,2.08890377766842,189.5989093,0.815453101425561
"305","united-states","2011",99.1666666666667,"GSPC",0.0204413578065863,"united-states",0.0329682261764186,"US","united-states",2011,1.55083550470843,16.599403740534,179.943143,2.08890377766842,189.5989093,0.815453101425561
"306","united-states","2011",99.1666666666667,"IXIC",0.0421320874617408,"united-states",0.0329682261764186,"US","united-states",2011,1.55083550470843,16.599403740534,179.943143,2.08890377766842,189.5989093,0.815453101425561
"307","united-states","2012",99.1666666666667,"DJI",0.0971802939180185,"united-states",-0.0316006622342521,"US","united-states",2012,2.24954585238848,15.7711446187591,185.5414913,1.91784900670304,197.6809589,1.50218790452286
"308","united-states","2012",99.1666666666667,"GSPC",0.141495375827034,"united-states",-0.0316006622342521,"US","united-states",2012,2.24954585238848,15.7711446187591,185.5414913,1.91784900670304,197.6809589,1.50218790452286
"309","united-states","2012",99.1666666666667,"IXIC",0.116669670177789,"united-states",-0.0316006622342521,"US","united-states",2012,2.24954585238848,15.7711446187591,185.5414913,1.91784900670304,197.6809589,1.50218790452286
"310","united-states","2013",98.3333333333333,"DJI",0.132625728552138,"united-states",0.000705553520304969,"US","united-states",2013,1.84208107064158,16.1029578354008,184.9487811,1.75491578501162,202.0151602,1.13889660200263
"311","united-states","2013",98.3333333333333,"GSPC",0.189892587225497,"united-states",0.000705553520304969,"US","united-states",2013,1.84208107064158,16.1029578354008,184.9487811,1.75491578501162,202.0151602,1.13889660200263
"312","united-states","2013",98.3333333333333,"IXIC",0.306082191319779,"united-states",0.000705553520304969,"US","united-states",2013,1.84208107064158,16.1029578354008,184.9487811,1.75491578501162,202.0151602,1.13889660200263
"313","united-states","2014",100,"DJI",0.0933889836844794,"united-states",0.201171477770396,"US","united-states",2014,2.52597344637341,16.0263790723251,191.5784166,1.84982747081428,207.2508754,1.77683770330539
"314","united-states","2014",100,"GSPC",0.119152484896238,"united-states",0.201171477770396,"US","united-states",2014,2.52597344637341,16.0263790723251,191.5784166,1.84982747081428,207.2508754,1.77683770330539
"315","united-states","2014",100,"IXIC",0.129477559321636,"united-states",0.201171477770396,"US","united-states",2014,2.52597344637341,16.0263790723251,191.5784166,1.84982747081428,207.2508754,1.77683770330539
"316","united-states","2015",100,"DJI",-0.0407020393178127,"united-states",0.0426797606953381,"US","united-states",2015,3.0755146497898,15.535342110601,183.8562058,0.952531532798019,192.1649329,2.31944145566627
"317","united-states","2015",100,"GSPC",-0.0274437467227592,"united-states",0.0426797606953381,"US","united-states",2015,3.0755146497898,15.535342110601,183.8562058,0.952531532798019,192.1649329,2.31944145566627
"318","united-states","2015",100,"IXIC",-0.00459308211122149,"united-states",0.0426797606953381,"US","united-states",2015,3.0755146497898,15.535342110601,183.8562058,0.952531532798019,192.1649329,2.31944145566627
"319","united-states","2016",100,"DJI",0.206348050372104,"united-states",0.0109558194671488,"US","united-states",2016,1.71142677366849,15.1317468158119,178.6829111,1.04924737000228,185.5706992,0.977012681566976
"320","united-states","2016",100,"GSPC",0.174530021412454,"united-states",0.0109558194671488,"US","united-states",2016,1.71142677366849,15.1317468158119,178.6829111,1.04924737000228,185.5706992,0.977012681566976
"321","united-states","2016",100,"IXIC",0.216916048440354,"united-states",0.0109558194671488,"US","united-states",2016,1.71142677366849,15.1317468158119,178.6829111,1.04924737000228,185.5706992,0.977012681566976
"322","united-states","2017",100,"DJI",0.316415241290227,"united-states",-0.137069916365934,"US","united-states",2017,2.33267939548638,14.8058824221278,191.2551179,1.88006787244998,197.7538565,1.68732140604138
"323","united-states","2017",100,"GSPC",0.239127249041021,"united-states",-0.137069916365934,"US","united-states",2017,2.33267939548638,14.8058824221278,191.2551179,1.88006787244998,197.7538565,1.68732140604138
"324","united-states","2017",100,"IXIC",0.319992364544408,"united-states",-0.137069916365934,"US","united-states",2017,2.33267939548638,14.8058824221278,191.2551179,1.88006787244998,197.7538565,1.68732140604138
"325","united-states","2018",100,"DJI",-0.0439673994506325,"united-states",0.080252658749364,"US","united-states",2018,2.99646435222829,15.2408745833286,207.5932185,2.40098111411591,212.8077752,2.45567919884604
"326","united-states","2018",100,"GSPC",-0.0423930641575776,"united-states",0.080252658749364,"US","united-states",2018,2.99646435222829,15.2408745833286,207.5932185,2.40098111411591,212.8077752,2.45567919884604
"327","united-states","2018",100,"IXIC",-0.0175052413755559,"united-states",0.080252658749364,"US","united-states",2018,2.99646435222829,15.2408745833286,207.5932185,2.40098111411591,212.8077752,2.45567919884604
"328","united-states","2019",100,"DJI",0.13025609478685,"united-states",0.041573808156232,"US","united-states",2019,2.16117651518969,NA,203.8787104,1.78515153743628,210.1449129,1.69701129870931
"329","united-states","2019",100,"GSPC",0.192825673275058,"united-states",0.041573808156232,"US","united-states",2019,2.16117651518969,NA,203.8787104,1.78515153743628,210.1449129,1.69701129870931
"330","united-states","2019",100,"IXIC",0.256696907048717,"united-states",0.041573808156232,"US","united-states",2019,2.16117651518969,NA,203.8787104,1.78515153743628,210.1449129,1.69701129870931
"331","united-states","2020",100,"DJI",0.0611051831045247,"united-states",-0.0914303676008337,"US","united-states",2020,-3.48614040819797,NA,NA,1.21128887945865,NA,-3.82422468464449
"332","united-states","2020",100,"GSPC",0.151516644438623,"united-states",-0.0914303676008337,"US","united-states",2020,-3.48614040819797,NA,NA,1.21128887945865,NA,-3.82422468464449
"333","united-states","2020",100,"IXIC",0.428343953278253,"united-states",-0.0914303676008337,"US","united-states",2020,-3.48614040819797,NA,NA,1.21128887945865,NA,-3.82422468464449
"334","united-states","2021",100,NA,NA,"united-states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
